"ONTOLOGY","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"BP","GO:0010035","response to inorganic substance","86/2359","493/23210",4.19134520282414e-07,6.63556124741843e-06,4.14606474218421e-06,"Hp/Lcn2/Il6/Met/Sod2/Crip1/Cp/Ect2/Tnf/Mef2c/Tnfsf4/Tnfaip3/Selenow/Trf/Thbs1/Fas/Il1a/Gch1/Daxx/Zc3h12a/Tfrc/Traf2/Pparg/Blm/Selenop/Slc25a13/Gatm/Rad51/Anxa1/Kdr/Src/Hfe/Hmox1/Glrx/Pla2g4a/Slc11a2/Junb/Nr4a3/Kpna4/Ppp1r15b/Bnip3/Itpkb/Pef1/Atp7a/Bcar1/Il10/Cebpa/Nr4a2/Mtr/Gsn/Cd36/Sord/Cdk4/Cpne2/Ddx11/Id2/Nqo1/Hsph1/Slc30a4/Aqp9/Hgf/Ptk2b/Nr4a1/Slc40a1/Cpne9/Ptch1/Dlg4/Syt11/Fn1/Syt12/Mtf1/Slc25a23/Lig1/Ccs/Kdm6b/Ppp3ca/Cuta/Gss/Slc30a5/Khk/Nfe2l1/Stk26/Syt13/Prkn/Mecp2/Selenom",86
"BP","GO:0048871","multicellular organismal homeostasis","85/2359","486/23210",4.36404055723642e-07,6.89083149405099e-06,4.30556398118283e-06,"Ccl5/Ptgs2/Cd38/Lcn2/Acsl1/Il6/Met/Stmn1/Jak2/Il1rn/Slc28a2/Tnf/Cebpb/Nr1h3/Trf/Prdx5/Cxcr4/Acp5/Il1a/Il1b/Csf1/Tmem64/Fcgr4/Tfrc/Plac8/S1pr1/Ddit3/Nod2/Lpin1/Napepld/Epas1/Snx10/Gatm/Il4ra/Poc1b/Kdr/Src/Nanos1/Adrb2/Hfe/Htr2a/Gcnt2/Syk/Pla2g4a/Slc11a2/Ptger3/Dcstamp/Rac2/Nr4a3/Hadh/Ugcg/Bbs4/Atf4/Vhl/Ctsh/Cd36/Lrp6/Stat3/Fh1/Plcl2/Ltbp3/Ccr2/Car2/Ampd3/Chmp4b/Ptk2b/Cmklr1/Il15/Prkab1/Elovl6/Slc40a1/Traf6/Akt3/Slc11a1/Kdm6b/Notch1/Trpv4/Nr1d2/Zbtb7b/Per2/Irf4/Prkab2/Flcn/Gadd45g/Fshr",85
"BP","GO:1904018","positive regulation of vasculature development","45/2359","204/23210",4.38783745076512e-07,6.91026966068141e-06,4.31770943419186e-06,"Ccl5/Ptgs2/Sod2/Rhoj/C3/Itga5/Itgb8/Cd40/Rapgef2/Thbs1/Cxcr4/Il1a/Il1b/Zc3h12a/Itgax/Anxa1/Kdr/Tlr3/Hk2/Tgfbr2/Hmox1/Mtdh/Angptl3/Anxa3/Il10/Hif1a/Ctsh/Stat3/Jak1/Hgf/Ptk2b/S100a1/Akt3/Acvrl1/Pgf/Vegfb/Cxcr3/Notch1/Asb4/Serpine1/Rtn4/Mydgf/Tie1/Gab1/Fgf18",45
"BP","GO:0002702","positive regulation of production of molecular mediator of immune response","28/2359","100/23210",4.50179341455784e-07,7.07122432949868e-06,4.41827793964162e-06,"Il6/Rsad2/Malt1/Cd40/Tnfsf4/Ddx58/Cd28/Il1r1/Il1b/Tfrc/Traf2/Nod2/Il4ra/H2-T23/Ptpn22/Nr4a3/Gprc5b/Trim6/Cd36/Clcf1/Ticam1/Traf6/H2-M3/Arid5a/Rif1/Hk1/Rtn4/Msh2",28
"BP","GO:0032731","positive regulation of interleukin-1 beta production","18/2359","48/23210",4.58710472153462e-07,7.18646406373757e-06,4.49028260981363e-06,"Jak2/Malt1/Nod1/Ifi211/Nod2/Mndal/Ripk2/Casp4/Ifi204/Nlrp1b/Casp1/Ccl3/Panx1/Ifnar1/Gsdmd/Lpl/Pycard/Hk1",18
"BP","GO:0044843","cell cycle G1/S phase transition","42/2359","185/23210",4.64649728382922e-07,7.24808448832946e-06,4.52878459333436e-06,"Susd2/Slfn1/Inhba/Ccna2/Pdpn/Cdkn2c/Kif14/Hacd1/Ctdspl/Ccl12/Cdc45/Pml/Anxa1/Tcf19/Plk3/Psme2/Skp2/Pole/Dcun1d3/Mdm2/Fam83d/Dbf4/Iqgap3/Cdk4/Id2/Rps6/E2f7/Kank2/Acvr1b/Rpa2/Gpr132/Rcc1/Cdk2/Casp2/Ppp3ca/Rpl17/E2f6/Dgkz/Larp7/Cdk2ap2/Ube2e2/Cdkn1a",42
"BP","GO:0014015","positive regulation of gliogenesis","26/2359","89/23210",4.65053293300394e-07,7.24808448832946e-06,4.52878459333436e-06,"Il6/Tnf/Tnfrsf1b/Trf/Cxcr4/Il1b/Trem2/Csf1/Myc/Pparg/Tspo/P2ry12/Dicer1/Lta/Lrp1/Ptpra/Etv5/Prpf19/Id2/Ccr2/Clcf1/Ppp1cc/Notch1/Rtn4/Tiam1/Lyn",26
"BP","GO:0045931","positive regulation of mitotic cell cycle","39/2359","166/23210",4.66417689832957e-07,7.25056543161516e-06,4.5303347487923e-06,"Ube2c/Met/Edn1/Tnf/Cdk1/Kif20b/Cd28/Nusap1/Cenpe/Ndc80/Il1a/Rad51b/Il1b/Fbxo5/Ccnb1/Mad2l1/Cdc25b/Brca2/Dtl/Cdc45/Lrp5/Birc5/Anxa1/Gen1/Rad51c/Cdc7/Mdm2/Cdca5/Dbf4/Cdk4/Dusp3/Rcc2/Rpl17/Larp7/Numa1/Cdc25c/Ube2e2/Mecp2/Anapc11",39
"BP","GO:0008630","intrinsic apoptotic signaling pathway in response to DNA damage","30/2359","112/23210",5.08037400474901e-07,7.87719845684795e-06,4.92187074632629e-06,"Sod2/Crip1/Tnf/Tnfrsf1b/Nupr1/Ier3/Bcl2a1a/Bcl2a1d/Bcl2a1c/Myc/Brca2/Skil/Ifi204/Bcl3/Pml/Chek2/Hmox1/Pnp/Ikbke/Steap3/Snw1/Bak1/Tmem161a/Pycard/Msh6/Pik3r1/Tmem109/Msh2/Cdkn1a/Pias4",30
"BP","GO:0007265","Ras protein signal transduction","75/2359","414/23210",5.14192658535216e-07,7.93474541505388e-06,4.95782752609837e-06,"Rasgrp1/Met/Rhoj/Stmn1/Rab20/Ect2/Pdpn/Rapgef2/Gpr35/Cdc42ep2/Timp2/Rasgrp3/Rnd1/Cdc42ep3/Csf1/Kif14/Lpar6/Arhgef39/Lpar1/Psd3/Fgd4/Ralgps1/Arhgef6/Gpr18/Adra1a/Vav3/Abi2/Ift22/Sh2b2/Spata13/Dhcr24/Rasgrp4/Fgd2/Dnmbp/Eps8/Rac2/Prex1/Rab32/Rala/Itpkb/Rhov/Gna12/Iqgap3/Dbnl/Plekhg3/Bcl6/Vav1/Arhgef7/Rab19/Rtn4r/Kank2/F2rl2/Rnd3/Rab43/Kctd13/Dok2/Rabgef1/Rabl3/Elmo1/Arhgap24/Notch1/Arhgef1/Arhgef37/Dab2ip/Stk19/Rtn4/Dgkz/Tiam1/Nckap1/Kitl/Vav2/Rhog/Flcn/Dnmt1/Gna13",75
"BP","GO:0071902","positive regulation of protein serine/threonine kinase activity","56/2359","279/23210",5.15150000898737e-07,7.93474541505388e-06,4.95782752609837e-06,"Acsl1/Rasgrp1/Met/Jak2/Il1rn/Edn1/Tnf/Cd40/Rapgef2/Trf/Pde5a/Gadd45b/Thbs1/Tdgf1/Il1b/Stil/Irgm2/Traf2/Mlkl/Nod2/Psmd10/Lpar1/Fgd4/Ripk2/Pim1/Cdc6/Src/Adrb2/Htr2a/Camk1/Syk/Map3k20/Pik3r5/Fgd2/Mapkbp1/Akap6/Iqgap3/Dab2/Hgf/Ptk2b/Eif2ak2/Pde6g/Traf6/Ccnyl1/Ptpn1/Epha4/Dab2ip/Tiam1/Htr2b/Kitl/Gab1/Psen1/Map4k1/Gadd45g/Pak1/Fgf18",56
"BP","GO:0051656","establishment of organelle localization","83/2359","473/23210",5.16536159581486e-07,7.93474541505388e-06,4.95782752609837e-06,"Rasgrp1/Plk1/Stx11/Kif23/Gem/Kif2c/Adora2b/Cenpa/Adora2a/Nuf2/Nusap1/Majin/Fgr/Cenpe/Ndc80/Ap1s2/Spag5/Kif14/Ccnb1/Mad2l1/Brca2/Bicdl1/Eya1/P2ry1/Nectin2/Adra1a/Il4ra/Ppfia3/Birc5/Cdca8/P2ry2/Mreg/Adrb2/Htr2a/Hmox1/Syk/Hhex/Kif18a/Syne3/Stxbp1/Myo5a/Cenpf/Npm1/Rac2/Nr4a3/Ezr/Fam83d/Pef1/Cacna1a/Cenpq/Cdca5/Apba1/Cd300a/Rims3/Hif1a/Kif22/Tacc2/D6Wsu163e/Rps15/Syp/Ncs1/Tacc3/Eif6/Ap3s1/Chmp4b/Stx3/Fyco1/Uchl1/Syt11/Rabgef1/Syt12/Prkce/Unc13d/Kif3c/Milr1/Stard3/Numa1/Ikbkg/Psen1/Lyn/Gosr1/Mecp2/Klhl12",83
"BP","GO:0072522","purine-containing compound biosynthetic process","51/2359","245/23210",5.19251238499325e-07,7.93474541505388e-06,4.95782752609837e-06,"Nos2/Acsl1/Nupr1/Adora2b/Ier3/Trem2/Myc/Entpd1/Nme3/Slc25a13/Paics/Mthfd1/Slc2a6/Hk2/Htr2a/Hprt/Oasl2/Pnp/Impdh2/Acat1/Eno2/Prkag2/Oas1a/Pank1/Nme4/Prps2/Adcy3/Atp5g2/Hif1a/Pank3/Ak2/Stat3/Eif6/Ampd3/Ak3/Adal/Ak4/Nme2/Pid1/Prxl2c/Adk/Adcy9/Hk1/Pgk1/Tpi1/Khk/Pdk1/Psen1/Prkn/Pgam1/Flcn",51
"BP","GO:0006271","DNA strand elongation involved in DNA replication","10/2359","16/23210",5.19428496552874e-07,7.93474541505388e-06,4.95782752609837e-06,"Mcm3/Mcm4/Dna2/Pole/Fen1/Gins1/Rnaseh2a/Pola1/Pcna/Lig1",10
"BP","GO:0032615","interleukin-12 production","20/2359","58/23210",5.20981455941869e-07,7.93474541505388e-06,4.95782752609837e-06,"Slamf1/Cd40/Tnfsf4/Thbs1/Acp5/Irak3/Nod2/Il23r/Irf1/Tlr3/Mefv/Syk/Il12b/Tnfsf9/C1qbp/Il10/Cd36/Cmklr1/Traf6/H2-M3",20
"BP","GO:0072678","T cell migration","20/2359","58/23210",5.20981455941869e-07,7.93474541505388e-06,4.95782752609837e-06,"Ccl5/Cxcl10/Cxcl13/Tnfsf4/Gpr183/S1pr1/Lgals9/Ccl2/Icam1/Slc12a2/Lrch1/Ccr2/Cd200r1/Cd200/Cxcr3/Pycard/Cxcl16/Msn/Spn/Ccr6",20
"BP","GO:0015711","organic anion transport","75/2359","415/23210",5.66320959390332e-07,8.60350225174808e-06,5.37568353530802e-06,"Nos2/Acsl1/Slc7a2/Il1rn/Edn1/Slc7a11/Rgs2/Tnf/Slco2b1/Fabp3/Adora2a/Slco3a1/Arg2/Nfkbie/Stra6l/Thbs1/Il1a/Il1b/Myc/Hrh2/Abcg2/Pparg/Slc25a13/Abcc5/Slc2a1/Slc13a3/Slc16a7/Folr1/Anxa1/P2ry2/Slc25a22/Slc38a6/Syk/Slc16a3/Abcb4/Pla2g4a/Ptger3/Stxbp1/Crot/Lrrc8d/Atp8b4/Pqlc1/Cacna1a/Folr2/Slc7a8/Kmo/Apba1/Lrrc8c/Slc6a9/Abcb1a/Cd36/Stard7/Slc19a1/Slc37a2/Aqp9/Slc25a18/Slc3a2/Abcc3/Slc36a1/Slc1a5/Atp11c/Slc11a1/Slc38a2/Pitpnm1/Slc16a12/Per2/Sfxn3/Slc36a2/Nr3c1/Nfe2l1/Sfxn2/Slc6a19/Arg1/Psen1/Pak1",75
"BP","GO:1903362","regulation of cellular protein catabolic process","50/2359","239/23210",5.71366818945196e-07,8.65829416315945e-06,5.40991889288956e-06,"Plk1/Rnf144b/Nupr1/Pbk/Tnfaip3/N4bp1/Trem2/Tmem67/Ric1/Rnf19b/Hspa1a/Fbxl5/Psmd10/Aurka/Smurf1/Pml/Psen2/Plk3/Hfe/Rpl5/Psme2/Usp25/Ezr/Rnf180/Mdm2/Rps7/Lrp1/Ctsc/Rpl11/Gna12/Atpif1/Dab2/Ccdc22/Nub1/Fhit/Ptk2b/Derl2/Atraid/Epha4/Edem2/Mtm1/Dab2ip/Msn/Rnf14/Nfe2l1/Styx/Rpl23/Atxn3/Psen1/Prkn",50
"BP","GO:0032465","regulation of cytokinesis","24/2359","79/23210",5.76620650035745e-07,8.715954348279e-06,5.44594641967111e-06,"Plk1/Kif23/Ect2/Kif20a/Prc1/Kif20b/Racgap1/Aurkb/Kif14/Cdc25b/Brca2/Aurka/Cdc6/Plk3/Cenpv/Pkp4/Bbs4/E2f8/E2f7/Cit/Prkce/Sstr5/Incenp/Flcn",24
"BP","GO:0048771","tissue remodeling","43/2359","193/23210",5.88831265075184e-07,8.87821777115866e-06,5.54733266741454e-06,"Cd38/Il6/Mmp14/Mef2c/Abcb1b/Timp1/Trf/Acp5/Il1a/Tmem64/Fcgr4/Tfrc/S1pr1/Tgm2/Epas1/Snx10/Lrp5/Pml/Anxa1/Src/Adrb2/Syk/Dcstamp/Rac2/Mdm2/Atp7a/Enpp1/Hif1a/Lrp6/Ltbp3/Ccr2/Car2/Ptk2b/Sema3c/Bak1/Traf6/Acvrl1/Ppp3ca/Atg5/Clec10a/Rassf2/Suco/Fshr",43
"BP","GO:0070670","response to interleukin-4","14/2359","31/23210",6.0016843391256e-07,9.01968509955979e-06,5.63572499484323e-06,"Mrc1/Fasn/Rpl3/Parp14/Nfil3/Mcm2/Pml/Cd300lf/Impdh2/Dcstamp/Cdk4/Ptpn2/Keap1/Rplp0",14
"BP","GO:2000116","regulation of cysteine-type endopeptidase activity","48/2359","226/23210",6.01212387786482e-07,9.01968509955979e-06,5.63572499484323e-06,"Ptgs2/Il6/Jak2/Gas6/Malt1/Tnf/Nod1/Adora2a/Tnfsf10/Cst7/Thbs1/Fas/Birc3/Tnfsf15/Stat1/Bcl2a1d/Naip1/Myc/Pparg/Ripk2/Casp4/Nlrc4/Birc5/Rffl/Psmb9/Pml/Src/Mefv/Dhcr24/Naip2/Syk/Ift57/Slc11a2/Mdm2/Rest/Nlrp1b/Gsn/Casp1/Por/Hgf/Nr4a1/Hip1/Bak1/Pycard/Aifm1/Mical1/Cyfip2/Birc2",48
"BP","GO:0051251","positive regulation of lymphocyte activation","72/2359","394/23210",6.15989608314239e-07,9.21839175029467e-06,5.75988188345155e-06,"Ccl5/Cd38/Il6/Rasgrp1/Mmp14/Slamf1/Bst1/Gas6/Socs1/Malt1/Il1rl2/Cd40/Mef2c/Tnfsf4/Cd28/Il15ra/Cd274/Peli1/Gpr183/Il1b/Tfrc/Havcr2/Itgal/Blm/Nod2/Nfkbiz/Lgals9/Ccl2/Ulbp1/Ripk2/Irf1/Runx3/Il4ra/Vav3/Anxa1/Slc39a10/Tgfbr2/H2-T23/Il2rg/Pnp/Syk/Il12b/Tnfsf9/Ptpn22/Cd4/Ccdc88b/Lgals1/Cd86/Itpkb/Lgals8/Bcl6/Ccr2/Hsph1/Clcf1/Ppp2r3c/Ticam1/Il15/Cd276/Traf6/Atp11c/Myd88/Nfatc2/H2-M3/Adk/Rif1/Pycard/Zbtb7b/Prdm1/Spn/Vsir/Msh2/Cdkn1a",72
"BP","GO:0042108","positive regulation of cytokine biosynthetic process","23/2359","74/23210",6.28062553227648e-07,9.37574273006832e-06,5.85819871379374e-06,"Il6/Jak2/Il27/Tnf/Cd28/Thbs1/Il1a/Il1b/Irf1/Bcl3/Tlr1/Tlr3/Syk/Stat3/Ccr2/Ticam1/Cd276/Tbk1/Traf6/Myd88/Spn/Irf4/Psen1",23
"BP","GO:0009124","nucleoside monophosphate biosynthetic process","39/2359","168/23210",6.46347448413167e-07,9.62481744963766e-06,6.01382683242163e-06,"Nupr1/Ier3/Trem2/Myc/Entpd1/Slc25a13/Paics/Slc2a6/Hk2/Htr2a/Hprt/Dctd/Impdh2/Eno2/Prkag2/Prps2/Ppat/Atp5g2/Hif1a/Ak2/Stat3/Eif6/Ampd3/Ak3/Uprt/Ak4/Tyms/Pid1/Uck2/Prxl2c/Hk1/Pgk1/Tpi1/Khk/Rfk/Psen1/Prkn/Pgam1/Flcn",39
"BP","GO:0006164","purine nucleotide biosynthetic process","50/2359","240/23210",6.51517177561002e-07,9.67784528446169e-06,6.0469599508001e-06,"Nos2/Acsl1/Nupr1/Adora2b/Ier3/Trem2/Myc/Entpd1/Nme3/Slc25a13/Paics/Mthfd1/Slc2a6/Hk2/Htr2a/Hprt/Oasl2/Pnp/Impdh2/Acat1/Eno2/Prkag2/Oas1a/Pank1/Nme4/Prps2/Adcy3/Atp5g2/Hif1a/Pank3/Ak2/Stat3/Eif6/Ampd3/Ak3/Ak4/Nme2/Pid1/Prxl2c/Adk/Adcy9/Hk1/Pgk1/Tpi1/Khk/Pdk1/Psen1/Prkn/Pgam1/Flcn",50
"BP","GO:0043405","regulation of MAP kinase activity","58/2359","295/23210",6.64680740601069e-07,9.84906240260107e-06,6.15394069143484e-06,"Rasgrp1/Met/Jak2/Il1rn/Edn1/Rgs2/Tnf/Cd40/Trf/Pde5a/Gadd45b/Thbs1/Tdgf1/Il1b/Irak3/Traf2/Mlkl/Dusp1/Nod2/Lpar1/Fgd4/Ripk2/Dusp16/Src/Dusp8/Htr2a/Syk/Map3k20/Pik3r5/Fgd2/Ptpn22/Mapkbp1/Cd300a/Iqgap3/Dab2/Dusp3/Hgf/Ptk2b/Dusp4/Eif2ak2/Pde6g/Traf6/Uchl1/Ptpn1/Dusp2/Epha4/Dab2ip/Tiam1/Htr2b/Kitl/Hgs/Gab1/Psen1/Map4k1/Lyn/Gadd45g/Pak1/Fgf18",58
"BP","GO:0000281","mitotic cytokinesis","22/2359","69/23210",6.71453873406679e-07,9.92497912141174e-06,6.20137535739105e-06,"Plk1/Stmn1/Kif23/Anln/Ect2/Kif20a/Cenpa/Kif20b/Nusap1/Snx18/Racgap1/Daxx/Cep55/Ckap2/Brca2/Birc5/Kif4/Mitd1/Bbs4/Chmp4b/Cit/Incenp",22
"BP","GO:0009314","response to radiation","72/2359","395/23210",6.79751995265039e-07,1.00230098125355e-05,6.26262738671685e-06,"Sod2/Crip1/Slc7a11/Ect2/Pbk/N4bp1/Il1r1/Pclaf/Zranb3/Aurkb/Ap1s2/Tank/Myc/Ticrr/Hrh2/Pparg/Blm/Brca2/Eya1/Dtl/Fignl1/Rad51/Bcl3/Rad51ap1/Pml/Anxa1/H2afx/Chek2/Rad54l/Plk3/Topbp1/Fancd2/Pnp/Map3k20/Il12b/Dcun1d3/Chek1/Polh/Mrnip/Junb/Npm1/Mdm2/Nucks1/Hif1a/Sgk1/Sde2/Rad18/Atp1a3/Id2/Ppp1cc/Ddhd2/Hmgn1/Bhlhe40/Best1/Pcna/Eef1d/Bak1/Per3/Tmem161a/Rhbdd1/Pold1/Msh6/Pik3r1/Per2/Tmem109/Tipin/Msh2/Ints7/Xpc/Cdkn1a/Mecp2/Casp7",72
"BP","GO:0006469","negative regulation of protein kinase activity","43/2359","194/23210",6.83083300820792e-07,1.00475040042491e-05,6.27793197074005e-06,"Il6/Plk1/Rgs2/Tnfaip3/Adora2a/Zfyve28/Gadd45b/Il1b/Irak3/Cdkn2c/Dusp1/Lrp5/Adar/Dusp16/Psen2/Dusp22/Dusp8/Deptor/Prkar2b/Hhex/Ptpn22/Prkag2/Npm1/Mvp/Cd300a/Lrp6/Dusp3/Smyd3/Dusp4/Prkar2a/Uchl1/Ptpn1/Dusp2/Pycard/Dab2ip/Ptpn2/Prkrip1/Errfi1/Psen1/Lyn/Gadd45g/Cdkn1a/Kat2b",43
"BP","GO:0051290","protein heterotetramerization","19/2359","54/23210",6.99726679170464e-07,1.02468093033836e-05,6.40246290985144e-06,"Rrm2/H3c11/H3c10/H3c13/H3c6/H3c8/Rrm1/H4c3/H4c6/Hist1h4n/Agrn/H4c4/H4c2/H4c12/H4c1/H4f16/H4c8/Rcc1/Nudt21",19
"BP","GO:0042267","natural killer cell mediated cytotoxicity","21/2359","64/23210",7.01742924367363e-07,1.02468093033836e-05,6.40246290985144e-06,"Rasgrp1/Stx11/Serpinb9/Rnf19b/Havcr2/Pvr/Slamf6/Lgals9/Tap1/Ulbp1/Nectin2/Sh2d1b1/H2-T23/Il12b/Cadm1/Lag3/Vav1/H2-M3/Tap2/Unc13d/Sh2d1b2",21
"BP","GO:0044774","mitotic DNA integrity checkpoint","21/2359","64/23210",7.01742924367363e-07,1.02468093033836e-05,6.40246290985144e-06,"Cdk1/Ier3/Ticrr/Blm/Top2a/Pml/Cdc6/Chek2/Topbp1/Mrnip/Mdm2/Eme1/Clspn/Rpa2/Casp2/Dgkz/Tipin/Msh2/Orc1/Xpc/Cdkn1a",21
"BP","GO:0008360","regulation of cell shape","36/2359","150/23210",7.35883564930934e-07,1.07193112024806e-05,6.69769392218266e-06,"Il6/Rhoj/Arhgap18/Pdpn/Cdc42ep2/Rnd1/Arhgap15/Fgr/Cdc42ep3/Hck/Plxnc1/Ccl12/P2ry1/Lpar1/Ccl2/Icam1/Fgd4/Anxa1/Kdr/Syne3/Dnmbp/Eps8/Ezr/Lst1/Rhov/Gna12/Plxna1/Ccl3/Rnd3/Ptk2b/Fn1/Gas7/Fmnl1/Msn/Rhog/Gna13",36
"BP","GO:2000106","regulation of leukocyte apoptotic process","29/2359","108/23210",7.39565494277176e-07,1.07469227380954e-05,6.71494630069615e-06,"Ccl5/Gas6/Slc7a11/St6gal1/Rapgef2/Mef2c/Tnfsf4/Cd274/Serpinb9/Arg2/Bcl2a1a/Hcar2/Aurkb/Myc/Blm/Nod2/Anxa1/Slc39a10/Pnp/Nr4a3/Itpkb/Hcls1/Il10/Vhl/Hif1a/Siglec1/Fcgr2b/Kitl/Lyn",29
"BP","GO:1903578","regulation of ATP metabolic process","26/2359","91/23210",7.48235065646043e-07,1.08467039877749e-05,6.7772921228206e-06,"Nupr1/Cdk1/Ier3/Trem2/Ccnb1/Myc/Entpd1/Tspo/Shmt2/Slc2a6/Htr2a/Prkag2/Atp7a/Atpif1/Hif1a/Stat3/Eif6/Ak4/Pid1/Prxl2c/Slc25a23/Pgk1/Psen1/Prkn/Pgam1/Flcn",26
"BP","GO:0071887","leukocyte apoptotic process","33/2359","132/23210",7.8605401538657e-07,1.13675503763596e-05,7.1027299821494e-06,"Ccl5/Il6/Gas6/Slc7a11/St6gal1/Rapgef2/Mef2c/Tnfsf4/Cd274/Serpinb9/Arg2/Fas/Bcl2a1a/Hcar2/Aurkb/Myc/Blm/Nod2/Anxa1/Slc39a10/Pnp/Nr4a3/Itpkb/Hcls1/Il10/Vhl/Hif1a/Siglec1/Rps6/Fcgr2b/Bak1/Kitl/Lyn",33
"BP","GO:0048660","regulation of smooth muscle cell proliferation","38/2359","163/23210",7.99534983553338e-07,1.15347780840693e-05,7.2072180393007e-06,"Ccl5/Ptgs2/Hpgd/Il6/Sod2/Jak2/Edn1/Tnf/Mef2c/Tnfaip3/Thbs1/Stat1/Myc/S1pr1/Pparg/Tgm2/Tgfbr2/Pdcd4/Hmox1/Nqo2/Skp2/Il12b/Nr4a3/Mdm2/Nampt/Comt/Il10/Hif1a/Ptgir/Id2/Il15/Traf6/Myd88/Pik3r1/Orc1/Dnmt1/Cdkn1a/Pak1",38
"BP","GO:0045638","negative regulation of myeloid cell differentiation","27/2359","97/23210",8.1625325908711e-07,1.17477981020767e-05,7.34031827801579e-06,"Nfkbia/Zfp36l1/H4c3/Myc/H4c6/Hist1h4n/Ncapg2/H4c4/C1qc/H4c2/Tmem178/H4c12/H4c1/Itpkb/H4f16/Lmo2/H4c8/Pf4/Ifnb1/Hmgb3/Zfp36/Ptk2b/Nme2/Meis1/Pik3r1/Ptpn2/Lyn",27
"BP","GO:0002755","MyD88-dependent toll-like receptor signaling pathway","11/2359","20/23210",8.20764475515183e-07,1.17845324217168e-05,7.36327080031332e-06,"Irf7/Tnip1/Irak3/Irak2/Irf1/Tlr5/Tlr1/Cd300lf/Cd300a/Lrrfip2/Myd88",11
"BP","GO:1903320","regulation of protein modification by small protein conjugation or removal","48/2359","229/23210",8.99024894225724e-07,1.28774613420523e-05,8.04616014355905e-06,"Isg15/Gbp4/Plk1/Cdc20/Parp10/Tnfaip3/N4bp1/Tnip1/Peli1/Birc3/Daxx/Zc3h12a/Fbxo5/Ivns1abp/Tank/Rassf5/Mad2l1/Nod2/Tspo/Psmd10/Ripk2/Psen2/Adrb2/Fanci/Rpl5/Skp2/Trim21/Mastl/Dcun1d3/Ptpn22/Arrdc4/Dtx3l/Npm1/Rnf180/Rps7/Pef1/Rpl11/Fancm/Prmt3/Ticam1/Prkce/Per2/Rpl23/Psen1/Prkn/Atg5/Pias4/Birc2",48
"BP","GO:2001235","positive regulation of apoptotic signaling pathway","41/2359","183/23210",9.14134789787233e-07,1.30627907253206e-05,8.1619585806481e-06,"Inhba/Jak2/Bub1/Nupr1/Adora2a/Tnfsf10/Thbs1/Fas/Daxx/Plagl2/Traf2/Myc/Ddit3/Skil/Runx3/Pml/Psen2/Osm/Bnip3/Rps7/Ctsc/Rpl11/Steap3/Atpif1/Ctsh/Gsn/Siglec1/Prkra/Ifnb1/Atf3/Chchd10/Mllt11/Bak1/Casp2/Pycard/Dab2ip/Ptpn2/Ctnna1/Flcn/Pias4/Sfpq",41
"BP","GO:1903532","positive regulation of secretion by cell","82/2359","472/23210",9.16525597791712e-07,1.30659194225472e-05,8.1639134689803e-06,"Cd38/Il6/Rasgrp1/Slamf1/Jak2/Edn1/Tnf/Adora2b/Tnfsf4/Clec4e/Sdc1/Adora2a/Ddx58/Cd274/Fgr/Il1a/Hcar2/Il1b/Trem2/Tnfsf15/Havcr2/Oxct1/Nod2/P2ry1/Lgals9/Ifih1/Ripk2/Casp4/Mmp12/Il4ra/Tlr1/Src/H2-T23/Hfe/Osm/Glrx/Syk/Ptpn22/Stxbp1/Cadm1/Ezr/Il1rl1/Wls/Lrp1/Kmo/Nlrp1b/Trim6/Il10/C1qtnf12/Hif1a/Cd36/Dab2/Serp1/Clec4n/Arhgef7/Casp1/Scamp5/Il17ra/Ncs1/Lrrfip2/Clcf1/Ccl3/Panx1/Cd276/Ifnar1/Gsdmd/Lpl/Ifngr1/Arid5a/Pycard/Prkce/Trpv4/Hk1/Unc13d/Rtn4/Slc6a4/Nr3c1/Htr2b/Hgs/Prkn/Nlgn2/Ncl",82
"BP","GO:0033003","regulation of mast cell activation","18/2359","50/23210",9.28388005094118e-07,1.32037405168941e-05,8.25002753811396e-06,"Adora2b/Fgr/Cnr2/Nectin2/Il4ra/Hmox1/Cd300lb/Syk/Cd300lf/Stxbp1/Rac2/Nr4a3/Cd300a/D6Wsu163e/Rabgef1/Unc13d/Milr1/Lyn",18
"BP","GO:0000724","double-strand break repair via homologous recombination","32/2359","127/23210",9.52775608530907e-07,1.34868189668751e-05,8.42690203854829e-06,"Rad51b/Mcm6/Blm/Brca2/Cdc45/Fignl1/Mcm2/Rad51/Mcm5/Parpbp/Rad51ap1/H2afx/Mcm3/Mcm4/Rad54l/Gen1/Rad51c/Cdc7/Chek1/Mrnip/Samhd1/Radx/Nucks1/Gins2/Polq/Mms22l/Rpa2/Mcm8/Rif1/Rmi1/Fancb/Sfpq",32
"BP","GO:0000725","recombinational repair","32/2359","127/23210",9.52775608530907e-07,1.34868189668751e-05,8.42690203854829e-06,"Rad51b/Mcm6/Blm/Brca2/Cdc45/Fignl1/Mcm2/Rad51/Mcm5/Parpbp/Rad51ap1/H2afx/Mcm3/Mcm4/Rad54l/Gen1/Rad51c/Cdc7/Chek1/Mrnip/Samhd1/Radx/Nucks1/Gins2/Polq/Mms22l/Rpa2/Mcm8/Rif1/Rmi1/Fancb/Sfpq",32
