"ONTOLOGY","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"BP","GO:0044282","small molecule catabolic process","56/2780","311/23210",0.00117032073650647,0.00605994868587976,0.00371988434584008,"Nos2/Arg2/Shmt2/Upp1/Enpp4/Hadh/Acot2/Gcsh/Echdc1/Cyp27a1/Pnp/Hdc/Inpp5j/Adhfe1/Oxct1/Hprt/Ppat/Npl/Gls/Qdpr/Lpin1/Gstz1/Nudt5/Pgm2/Khk/Asrgl1/Glo1/Impa2/Csad/Fah/Phyh/Lrp5/Cd44/Arg1/Gusb/Oat/Acat1/Galk2/Got2/Lpin2/Lipe/Hsd17b4/Synj1/Acaa1a/Aicda/Sord/Pfkp/Cemip2/Acadm/4930438A08Rik/Ehhadh/Akt1/Etfa/Decr1/Esd/Acsf3",56
"BP","GO:0006749","glutathione metabolic process","16/2780","59/23210",0.00120282985822452,0.0062052653106583,0.00380908659254615,"Ptges/Sod2/Slc7a11/Hpgds/Gstt1/Gstz1/Gsr/Glo1/Mmachc/Gss/Idh1/Mgst1/Gstk1/Gstt4/Park7/Gclc",16
"BP","GO:0015807","L-amino acid transport","16/2780","59/23210",0.00120282985822452,0.0062052653106583,0.00380908659254615,"Slc7a2/Rgs2/Arg2/Slc1a5/Slc7a11/Slc25a13/Sfxn1/Slc7a1/Slc36a1/Sept2/Slc7a8/Tnf/Arg1/Slc25a22/Psen1/Slc25a15",16
"BP","GO:0019915","lipid storage","18/2780","70/23210",0.00120348791391738,0.0062052653106583,0.00380908659254615,"C3/Hilpda/Sqle/Nfkbia/Zc3h12a/Stard4/Il1b/Pparg/Dgat2/Angptl3/Ikbke/Tnf/Lpl/Tmem135/Enpp1/Ehd1/Hexa/Cd36",18
"BP","GO:0046486","glycerolipid metabolic process","58/2780","325/23210",0.00120498483247286,0.0062052653106583,0.00380908659254615,"Acsl1/C3/Socs3/Fabp3/Plpp1/Socs1/Dgkd/Lipg/Efr3b/Far1/Prdx6/Inpp5j/Napepld/Sik1/Ip6k3/Pgap2/Ddhd2/Lpin1/Pgs1/Dgat2/Tmem150a/Pemt/Daglb/Plaat3/Cept1/Impa2/Angptl3/Tbl1xr1/Lpl/Pdgfb/Mecp2/Selenoi/Pla2g7/Slc22a4/Ip6k2/Pitpnc1/Cd36/Plcg2/Chpt1/Lpcat2/Pi4k2b/Pyurf/Pip4k2b/Lpin2/Ttc7/Dgkg/Lipe/Pld1/Fabp5/Synj1/Capn2/Mboat7/Acp6/Pik3r1/Dgkz/Gk/Tamm41/Ccnc",58
"BP","GO:0048017","inositol lipid-mediated signaling","33/2780","160/23210",0.00120925196576848,0.0062052653106583,0.00380908659254615,"Ccl5/Rasgrp1/Cd28/Cep55/Jak2/Kdr/Il18/Hgf/Fgr/C1qbp/Edn1/Slc9a3r1/Osm/Hcls1/Tnf/Pdgfb/Csf3/Plcg2/Pld1/Maz/Adap2/Zfp36l1/Synj1/Gsn/Dcn/Pik3r1/Ptafr/Pik3ap1/Ezr/Akt1/Ncs1/Flt4/Pik3r5",33
"BP","GO:0002418","immune response to tumor cell","9/2780","24/23210",0.00121063409416693,0.0062052653106583,0.00380908659254615,"Havcr2/Nectin2/Cd274/Il12a/Pvr/Ulbp1/Hspd1/Il12b/Hmgb1",9
"BP","GO:0002693","positive regulation of cellular extravasation","9/2780","24/23210",0.00121063409416693,0.0062052653106583,0.00380908659254615,"Il1r1/Il1a/Itga4/Icam1/Ccl2/Ccr2/Pecam1/Ripor2/Ptafr",9
"BP","GO:0006301","postreplication repair","9/2780","24/23210",0.00121063409416693,0.0062052653106583,0.00380908659254615,"Parp10/Pclaf/Pole2/Rad18/Polh/Dtl/Brca1/Poli/Ube2v2",9
"BP","GO:0043496","regulation of protein homodimerization activity","9/2780","24/23210",0.00121063409416693,0.0062052653106583,0.00380908659254615,"Traf2/Mef2c/Ticam1/Ica1/Itga4/Bcl2/Bak1/Park7/Crbn",9
"BP","GO:0050687","negative regulation of defense response to virus","9/2780","24/23210",0.00121063409416693,0.0062052653106583,0.00380908659254615,"Fgl2/Dhx58/C1qbp/Htra1/Rnf26/Riok3/Mill2/Mul1/Ilrun",9
"BP","GO:0072643","interferon-gamma secretion","9/2780","24/23210",0.00121063409416693,0.0062052653106583,0.00380908659254615,"Isg15/Rasgrp1/Slamf1/Zc3h12a/Rnf19b/Lgals9/Arid5a/Ptpn22/Trim27",9
"BP","GO:0072677","eosinophil migration","9/2780","24/23210",0.00121063409416693,0.0062052653106583,0.00380908659254615,"Ccl5/Ccl8/Ccl22/Ccl12/Ccl7/Ccl2/Cd300a/Ccl6/Ccl4",9
"BP","GO:0048638","regulation of developmental growth","69/2780","401/23210",0.00121891372728947,0.00624244022594159,0.00383190632132414,"C3/Rgs2/Mef2c/Suv39h1/Daxx/Plac8/Cdk1/Rtn4r/Ccnb1/L1cam/Lrp1/Pim1/Adrb2/Fgfr1/Ifrd1/Bbs4/Smurf1/Edn1/Tgfbr1/Jarid2/Fxn/Alms1/Slc25a4/Ybx3/Bcl2/Gdf15/Ist1/Cdk4/Rag2/Serp1/Stat3/Prkdc/Mecp2/Csf1/Ptprs/Por/Fn1/Dusp6/Ulk1/Rims1/Notch1/Atp5g1/Cited2/Dbnl/Mul1/Fdps/Rtn4/Ankrd26/Draxin/Serpine1/Vegfa/Gja1/Ulk2/Atrn/Sema6b/Naca/Rpl4/Pak1/Ezr/Wdr36/Rnd2/Akt1/Agrn/Clasp2/Gamt/Hdac2/Wwc1/Pin1/Atxn2",69
"BP","GO:0043506","regulation of JUN kinase activity","22/2780","93/23210",0.00122691652249272,0.00627813597662729,0.00385381806861304,"Il1rn/Traf2/Map3k20/Tlr9/Gab1/Mlkl/Trf/Ptpn1/Edn1/Syk/Il1b/Mapkbp1/Fgd4/Ptk2b/Tnf/Dab2/Ptpn22/Fgd2/Mul1/Sash1/Pak1/Dusp19",22
"BP","GO:0009101","glycoprotein biosynthetic process","51/2780","278/23210",0.00124563471268607,0.0063685562812604,0.00390932234648499,"Gcnt1/St6gal1/Tnip1/Poglut3/Fut10/St8sia4/Xxylt1/Il15/St3gal6/B4galt5/Uggt1/Chst3/Galnt7/Fut11/Poglut2/Xylt1/Alg8/Tmtc4/Bcl2/Ramp1/Xylt2/Magt1/Eogt/Lfng/Chst11/Ggta1/Serp1/Aatf/Gcnt2/Stt3b/Atp7a/Hs6st1/Dpy19l1/Psen1/Mfng/Vegfb/Alg12/Chpf/Syvn1/Cant1/Dpagt1/Ugdh/Mogs/Dpy19l3/B3galnt2/St3gal1/Pomt1/Tmtc3/Pxylp1/Ces2a/St3gal5",51
"BP","GO:0031644","regulation of neurological system process","35/2780","173/23210",0.00125099490386585,0.00639058657193321,0.00392284558532017,"Il6/Gpr35/Tnfrsf1b/Cst7/Fcgr4/Rock2/Hgf/Adrb2/Fgfr1/Baiap2/Trf/Il10/Edn1/Il1a/Tlr4/S1pr2/Itgax/Nlgn2/Ptk2b/Comt/Ctsc/Acpp/Tnf/Nptx1/Syne1/Ssh1/Src/Dicer1/Rims1/Eif4a3/Rtn4/Fmr1/Fabp5/Ptafr/Cckbr",35
"BP","GO:0043500","muscle adaptation","26/2780","117/23210",0.00125756010295605,0.00641873036596963,0.00394012158290618,"Rgs2/Tnfrsf1b/Mef2c/Adra1a/Rock2/Pde5a/Lmna/Edn1/Gtf2ird2/Jarid2/Gatm/Slc25a4/Adk/P2rx4/Nr4a3/Cflar/Ezh2/Notch1/Myog/Fdps/Mef2a/Camta2/Gsn/Gtf2i/Pak1/Pin1",26
"BP","GO:0006109","regulation of carbohydrate metabolic process","37/2780","186/23210",0.00127559278186659,0.00650530916188505,0.00399326776025879,"Il6/Nupr1/Igfbp4/Myc/Ddb1/Ier3/Sik1/Dgat2/C1qtnf12/Khk/Ptk2b/Pdk3/Wdr5/P2ry1/Slc35b4/Slc2a6/Hif1a/Stat3/Pdgfb/Enpp1/Src/Psen1/Myog/Pdk1/Fam3a/Prkce/Ppp4r3b/Prkag2/Pask/Sirt6/Hmgb1/Dyrk2/Ptafr/Nr1d1/Acadm/Fam3c/Akt1",37
"BP","GO:0019319","hexose biosynthetic process","19/2780","76/23210",0.00128413070646069,0.0065378815448698,0.00401326223609552,"Il6/Gpd2/Ddb1/Sik1/Dgat2/C1qtnf12/Atf3/Wdr5/Slc35b4/Hif1a/Chst15/Fam3a/Ppp4r3b/Sord/Nr1d1/Acadm/Fam3c/Crtc2/G6pc3",19
"BP","GO:0070228","regulation of lymphocyte apoptotic process","19/2780","76/23210",0.00128413070646069,0.0065378815448698,0.00401326223609552,"Ccl5/Arg2/Aurkb/Cd274/Pnp/Myc/Bcl2a1a/Il10/Tnfsf4/Serpinb9/Hif1a/Cd44/Noc2l/Vhl/Siglec1/Blm/Tsc22d3/Slc39a10/Lyn",19
"BP","GO:0014009","glial cell proliferation","15/2780","54/23210",0.0012977624836463,0.00659623590140959,0.00404908291192232,"Il6/Fas/Tspo/Trem2/Myc/Il1b/Idh2/Etv5/Lta/Tnf/Csf1/Dicer1/Notch1/Ppp1cc/Lyn",15
"BP","GO:2000351","regulation of endothelial cell apoptotic process","15/2780","54/23210",0.0012977624836463,0.00659623590140959,0.00404908291192232,"Cd40/Tnfaip3/Ccl12/Gas6/Kdr/Thbs1/Il10/Pdcd4/Itga4/Icam1/Col18a1/Tnf/H2-M3/Serpine1/Tnip2",15
"BP","GO:0009205","purine ribonucleoside triphosphate metabolic process","50/2780","272/23210",0.00132085522512684,0.00670800243404017,0.00411769051846692,"Nupr1/Shmt2/Cdk1/Ccnb1/Tspo/Trem2/Nme3/Slc25a13/Pnp/Myc/Mocs2/Ier3/Fam20c/Ak3/Impdh2/Aldoc/Ola1/Fxn/Nudt5/Khk/Atp5g2/Slc2a6/Atpif1/Nme1/Hif1a/Slc25a23/Sphk2/Stat3/Mecp2/Atp7a/Mfn1/Enpp1/Hk2/Ran/Adpgk/Psen1/Atp5g1/Nme2/Myog/Entpd1/Mocs1/Prkag2/Nme4/Sirt6/Opa1/Ppif/Pfkp/Park7/Slc25a33/Pde2a",50
"BP","GO:0030032","lamellipodium assembly","17/2780","65/23210",0.00133035565556826,0.006744980842535,0.00414038962204424,"Arhgef6/S1pr1/Whamm/Nup85/Spata13/Fgd4/Fscn1/Vcl/P2ry12/Rac2/Vav2/Arhgef7/Atp7a/Nck2/Arhgef4/Ptpro/Vav3",17
"BP","GO:0045123","cellular extravasation","17/2780","65/23210",0.00133035565556826,0.006744980842535,0.00414038962204424,"Ccl5/Gcnt1/Il1r1/Il1a/Sell/Itga4/Icam1/Cx3cr1/Tnf/Ccl2/Trem3/Ccr2/Pecam1/Spn/Ripor2/Il27ra/Ptafr",17
"BP","GO:0046364","monosaccharide biosynthetic process","20/2780","82/23210",0.00134670302807998,0.00682217308974849,0.00418777388995046,"Il6/Gpd2/Ddb1/Gsto1/Sik1/Dgat2/C1qtnf12/Atf3/Wdr5/Slc35b4/Hif1a/Chst15/Fam3a/Ppp4r3b/Sord/Nr1d1/Acadm/Fam3c/Crtc2/G6pc3",20
"BP","GO:0009791","post-embryonic development","29/2780","136/23210",0.00135889544854103,0.00687820602138296,0.00422216956490465,"Sod2/Csrnp1/Jak2/Plagl2/Kdr/Arid5b/Selenop/Usp9x/Tgfbr1/Hmgn1/Bcl2/Kdm5b/Mmut/Nr4a2/Dhcr7/Morc3/Tiparp/Chst11/Atrx/Serp1/Atm/Mecp2/Dicer1/Psen1/Bak1/Vegfa/Tapt1/Acadm/Tmtc3",29
"BP","GO:0016485","protein processing","45/2780","239/23210",0.00136277073748096,0.00689208262325023,0.00423068768225766,"Mmp14/C3/Cst7/Cfh/C1rl/Sde2/Psen2/Birc3/Myc/C1qbp/Thbs1/Casp3/C1ra/Cln5/Dhcr24/Il1b/Plau/Fxn/Pidd1/Tbc1d10a/Casp1/Ctsh/Pitrm1/Plgrkt/Rps6ka2/Srgn/Src/Prkacb/Psen1/C1rb/Cideb/Phb/Serpine1/Fmr1/Susd4/Bak1/Capn2/Klk1b1/Gsn/Tnp2/F7/Spcs3/Cpn1/Cyfip2/Ctnnd1",45
"BP","GO:0010498","proteasomal protein catabolic process","77/2780","459/23210",0.0013798664528621,0.00695446079303646,0.00426897836578285,"Ube2c/Plk1/Nupr1/Pbk/Hspa1a/Cdc20/Kif14/Wwp1/Trem2/Peli1/Psen2/N4bp1/Rffl/Psmb9/Rnf19b/Ddb1/Aurka/Psmb10/Tmem67/Pml/Smurf1/Trim25/Styx/Klhl42/Uggt1/Fbxl5/Rnf34/Ddit3/Smarcc1/Atxn3/Rnf144b/Psmd10/Psmb8/Rnf180/Usp14/Tbl1xr1/Dab2/Stt3b/Prpf19/Psme2/Anapc1/Psen1/Vhl/Bbs7/Rpl11/Plk3/Psma6/Fbxo6/Fmr1/Amn1/Uchl5/Syvn1/Rnf187/Tlk2/Fbxo31/Hspbp1/Usp25/Tdpoz3/Cul5/Ube2v2/Ubxn4/Nr1d1/Erlin2/Ubac2/Zfand2b/Btrc/Gna12/Tor1a/Park7/Ube2a/Spsb2/Tmtc3/Enc1/Tmub1/Akt1/Crbn/Gclc",77
"BP","GO:0035825","homologous recombination","14/2780","49/23210",0.00138218823085095,0.00695446079303646,0.00426897836578285,"Top2a/Rad51/Topbp1/Rad51c/Mlh1/Rad54l/Eme1/Trip13/Brip1/Fancm/Hdac10/Rmi1/Cenpx/Chtf18",14
"BP","GO:0045646","regulation of erythrocyte differentiation","14/2780","49/23210",0.00138218823085095,0.00695446079303646,0.00426897836578285,"Isg15/Stat1/Inhba/Prmt1/Hmgb2/Id2/Hif1a/Ncapg2/Stat3/Zfp36/Cdk6/Zfp36l1/Smap1/Lyn",14
"BP","GO:0070229","negative regulation of lymphocyte apoptotic process","14/2780","49/23210",0.00138218823085095,0.00695446079303646,0.00426897836578285,"Ccl5/Arg2/Aurkb/Pnp/Bcl2a1a/Tnfsf4/Serpinb9/Hif1a/Cd44/Noc2l/Vhl/Blm/Tsc22d3/Slc39a10",14
"BP","GO:0072395","signal transduction involved in cell cycle checkpoint","10/2780","29/23210",0.00138311286375738,0.00695446079303646,0.00426897836578285,"Plk1/Pml/Chek1/Dtl/Pidd1/Chek2/Brca1/Atm/Prkdc/Prpf19",10
"BP","GO:0072401","signal transduction involved in DNA integrity checkpoint","10/2780","29/23210",0.00138311286375738,0.00695446079303646,0.00426897836578285,"Plk1/Pml/Chek1/Dtl/Pidd1/Chek2/Brca1/Atm/Prkdc/Prpf19",10
"BP","GO:0072422","signal transduction involved in DNA damage checkpoint","10/2780","29/23210",0.00138311286375738,0.00695446079303646,0.00426897836578285,"Plk1/Pml/Chek1/Dtl/Pidd1/Chek2/Brca1/Atm/Prkdc/Prpf19",10
"BP","GO:0033033","negative regulation of myeloid cell apoptotic process","8/2780","20/23210",0.00139162744298279,0.00695699278445098,0.00427053262238054,"Ccl5/St6gal1/Fcgr2b/Il18/Nod2/Itpkb/Bcl2/Kitl",8
"BP","GO:0034472","snRNA 3'-end processing","8/2780","20/23210",0.00139162744298279,0.00695699278445098,0.00427053262238054,"Usb1/Exosc8/Ints6l/Exosc5/Ints7/Ints12/Exosc7/Ints2",8
"BP","GO:0044819","mitotic G1/S transition checkpoint","8/2780","20/23210",0.00139162744298279,0.00695699278445098,0.00427053262238054,"Pml/Pidd1/Prkdc/Rpa2/Rfwd3/Plk3/Fbxo31/Dgkz",8
"BP","GO:0045623","negative regulation of T-helper cell differentiation","8/2780","20/23210",0.00139162744298279,0.00695699278445098,0.00427053262238054,"Il4ra/Zc3h12a/Irf1/Anxa1/Tnfsf4/Bcl6/Loxl3/Zbtb7b",8
"BP","GO:0046653","tetrahydrofolate metabolic process","8/2780","20/23210",0.00139162744298279,0.00695699278445098,0.00427053262238054,"Shmt2/Gch1/Mthfd1/Atic/Tyms/Mthfr/Gart/Mtr",8
"BP","GO:0048245","eosinophil chemotaxis","8/2780","20/23210",0.00139162744298279,0.00695699278445098,0.00427053262238054,"Ccl5/Ccl8/Ccl22/Ccl12/Ccl7/Ccl2/Ccl6/Ccl4",8
"BP","GO:1905153","regulation of membrane invagination","8/2780","20/23210",0.00139162744298279,0.00695699278445098,0.00427053262238054,"C3/Fcgr1/Trem2/Siglece/Pparg/Stap1/Cd300a/Cd36",8
"BP","GO:0030100","regulation of endocytosis","53/2780","293/23210",0.00140382395693864,0.00700644157161742,0.00430088663671895,"C3/Rab20/Il15ra/Cd300lf/Mex3b/Fcgr1/H1f1/Gas6/Fcgr2b/Trem2/Pros1/Hck/Siglece/Lrp1/Fgr/Rabgef1/Nod2/Trf/Ptpn1/Syk/Il1b/Pparg/Il15/Stap1/Mib1/Atg5/Tbc1d5/Tnf/Ccl2/Cd300a/Dab2/Scamp5/Mctp1/Arhgap21/Syne1/Src/Mertk/Cd36/Plcg2/Serpine1/Fmr1/Vegfa/Synj1/Eef2k/Napb/Il2rg/Cd22/Tor1a/Smap1/Snx3/Atxn2/Lrsam1/Rufy1",53
"BP","GO:0051402","neuron apoptotic process","53/2780","293/23210",0.00140382395693864,0.00700644157161742,0.00430088663671895,"Sod2/Cebpb/Adora2a/Fas/Jak2/Mef2c/Nlrp1b/Kif14/Ccl12/Nqo2/Kdr/Clcf1/Il18/Lrp1/Casp3/Birc5/Cit/Il1b/Npm1/Mybl2/Ptk2b/Ddit3/Cx3cr1/Bcl2/Hmox1/Nr4a2/Hspd1/Hif1a/Nr4a3/Tnf/Atm/Mecp2/Atp7a/Cacna1a/Psen1/Vegfb/Nes/Apaf1/Kdm2b/Draxin/Fmr1/Vegfa/Cpeb4/Polb/Ube2v2/Nqo1/Fis1/Bnip3/Park7/Agrn/Mcl1/Gclc/Pin1",53
"BP","GO:0002181","cytoplasmic translation","22/2780","94/23210",0.00142373796192508,0.00704428508427864,0.00432411678232531,"Rpl10a/Eif2s3x/Eif4b/Rpsa/Dhx9/Rpl8/Rps21/Cnbp/Rpl31/Rpl39/Rpl11/Rpl36/Rpl6/Drg1/Fmr1/Rpl38/Rpl15/Cpeb4/Eif4a1/Dph5/Rpl18a/Rplp0",22
"BP","GO:0006521","regulation of cellular amino acid metabolic process","6/2780","12/23210",0.00142531183643078,0.00704428508427864,0.00432411678232531,"Slc7a11/Comt/Slc7a7/Cacna1a/Fh1/Park7",6
"BP","GO:0007100","mitotic centrosome separation","6/2780","12/23210",0.00142531183643078,0.00704428508427864,0.00432411678232531,"Nek2/Kif11/Aurka/Chek1/Nde1/Ranbp1",6
"BP","GO:0009086","methionine biosynthetic process","6/2780","12/23210",0.00142531183643078,0.00704428508427864,0.00432411678232531,"Mthfd1/Mthfr/Mtap/Mtr/Mri1/Enoph1",6
"BP","GO:0033004","negative regulation of mast cell activation","6/2780","12/23210",0.00142531183643078,0.00704428508427864,0.00432411678232531,"Cd300lf/Rabgef1/Hmox1/Milr1/Cnr2/Cd300a",6
"BP","GO:0045625","regulation of T-helper 1 cell differentiation","6/2780","12/23210",0.00142531183643078,0.00704428508427864,0.00432411678232531,"Il27/Il4ra/Irf1/Anxa1/Tnfsf4/Ccr2",6
"BP","GO:0070423","nucleotide-binding oligomerization domain containing signaling pathway","6/2780","12/23210",0.00142531183643078,0.00704428508427864,0.00432411678232531,"Nfkbia/Tnfaip3/Irgm2/Nod2/Tlr4/Ptpn22",6
"BP","GO:0070431","nucleotide-binding oligomerization domain containing 2 signaling pathway","6/2780","12/23210",0.00142531183643078,0.00704428508427864,0.00432411678232531,"Nfkbia/Tnfaip3/Irgm2/Nod2/Tlr4/Ptpn22",6
"BP","GO:0071639","positive regulation of monocyte chemotactic protein-1 production","6/2780","12/23210",0.00142531183643078,0.00704428508427864,0.00432411678232531,"Nod2/Syk/Il1a/Il1b/Mcoln2/Hmgb1",6
"BP","GO:0072540","T-helper 17 cell lineage commitment","6/2780","12/23210",0.00142531183643078,0.00704428508427864,0.00432411678232531,"Batf/Il6/Slamf6/Stat3/Loxl3/Ly9",6
"BP","GO:0090557","establishment of endothelial intestinal barrier","6/2780","12/23210",0.00142531183643078,0.00704428508427864,0.00432411678232531,"Rapgef2/Fasn/Icam1/Ptprs/Myd88/Tjp2",6
"BP","GO:2000402","negative regulation of lymphocyte migration","6/2780","12/23210",0.00142531183643078,0.00704428508427864,0.00432411678232531,"Ccl12/Padi2/Cd200/Ripor2/Il27ra/Akt1",6
"BP","GO:0046620","regulation of organ growth","26/2780","118/23210",0.00143250423013503,0.00707408059706812,0.0043424066833372,"Rgs2/Mef2c/Cdk1/Ccnb1/Pim1/Fgfr1/Edn1/Tgfbr1/Jarid2/Fxn/Slc25a4/Ybx3/Rag2/Serp1/Por/Dusp6/Notch1/Cited2/Fdps/Ankrd26/Gja1/Pak1/Akt1/Hdac2/Wwc1/Pin1",26
"BP","GO:0010611","regulation of cardiac muscle hypertrophy","18/2780","71/23210",0.00143457835953079,0.00707857292823675,0.00434516428959044,"Rgs2/Tnfrsf1b/Mef2c/Adra1a/Rock2/Pde5a/Lmna/Edn1/Jarid2/Slc25a4/Adk/P2rx4/Nr4a3/Notch1/Fdps/Mef2a/Pak1/Pin1",18
"BP","GO:0120031","plasma membrane bounded cell projection assembly","81/2780","488/23210",0.00143953764613957,0.007097282523019,0.00435664912755775,"Ccl5/Anln/Cdc42ep3/Rapgef2/Fam92a/Itga6/Stil/Arhgef6/Lpar1/Cdc42ep2/Hyls1/S1pr1/Prdx6/Emp1/Rilpl2/Whamm/Bbs4/Tmem67/Tgfbr1/Nup85/Slc9a3r1/Icam1/S1pr2/Tbc1d32/Sept6/Spata13/Fgd4/Stap1/Emp2/Fscn1/Ift57/Alms1/Rapgef6/Atp6v1d/Atg5/Rcc2/Vcl/P2ry12/Sept2/Rac2/Vav2/Poc1b/Ttc39c/Dock11/Snx10/Arhgef7/Atxn10/Cep19/Rilpl1/Abitram/2700049A03Rik/Atp7a/Nck2/Ehd1/Syne1/Arap1/Rala/Ift140/Bbs7/Rsph9/Dbnl/Cep250/Pld1/Mark4/Fmr1/Eps8/Ripor2/Arhgef4/Bbs10/Ptpro/Stau2/Vav3/Gsn/Tapt1/Ezr/Kif24/Stk26/Rdx/Fopnl/Agrn/Dnali1",81
"BP","GO:1903311","regulation of mRNA metabolic process","47/2780","253/23210",0.00144614207599521,0.00712330232077031,0.00437262131533593,"Zc3h12a/Rock2/Ccnb1/Nanos1/Prdx6/Mov10/C1qbp/Plekhn1/Pabpc4/Tent4a/Npm1/Rida/Tent5c/Rest/Snw1/Mbnl1/Srsf7/Dhx9/Syncrip/Zc3h12d/Carhsp1/Prpf19/Hnrnpa2b1/Hnrnpa0/Adam3/Zfp36/Myd88/Celf2/Dicer1/Brf1/Eif4a3/Fmr1/Vegfa/Zfp36l1/Thrap3/Alkbh5/Tra2b/Rnf219/Srsf6/Srek1/Rbm25/Ybx1/Srsf3/Srsf1/Cpsf6/Mettl14/Srsf10",47
"BP","GO:0043039","tRNA aminoacylation","13/2780","44/23210",0.00144715880344651,0.00712330232077031,0.00437262131533593,"Iars/Vars/Dars/Farsb/Yars/Nars2/Mars2/Lars/Qars/Dars2/Wars2/Gars/Cars2",13
"BP","GO:0010976","positive regulation of neuron projection development","63/2780","362/23210",0.00145784575348462,0.00717010059501052,0.00440134831894309,"Met/Il6/Rgs2/Rapgef2/Itga6/Lpar1/L1cam/Lrp1/Hgf/Gprc5b/Fgfr1/Baiap2/Smurf1/Plxnc1/P2ry2/Arsb/Camk1/Sgk1/Metrn/Fxn/Nlgn2/Scarf1/Ptk2b/D16Ertd472e/Ist1/Setx/Nme1/Cflar/Skil/Mecp2/Kif3c/Mfn1/Vamp7/Ehd1/Fn1/Amigo1/Cux1/Ezh2/Rims1/Psen1/Atp5g1/Nme2/Dbnl/Mul1/Ranbp1/Rtn4/Fmr1/Vegfa/Stau2/Fbxo31/Cxcl5/Opa1/Eef2k/Washc5/Rpl4/Pak1/S100a9/Ube2v2/Lrp6/Enc1/Snx3/Rnd2/Lyn",63
"BP","GO:0031102","neuron projection regeneration","16/2780","60/23210",0.00146057073172716,0.00717189780142927,0.00440245152960871,"Fas/Jak2/Rtn4r/Lrp1/Hgf/Scarf1/Xylt1/Bcl2/Kremen1/Adm/Mtr/Ptprs/Ulk1/Rtn4/Folr1/Matn2",16
"BP","GO:0033209","tumor necrosis factor-mediated signaling pathway","16/2780","60/23210",0.00146057073172716,0.00717189780142927,0.00440245152960871,"Nfkbia/Jak2/Traf2/Gas6/Stat1/Casp4/Rffl/Syk/Ptk2b/Casp1/Tnf/H2bc21/Tjp2/Traf3/Pias4/Spata2",16
"BP","GO:1901998","toxin transport","12/2780","39/23210",0.00148040629509307,0.00726343007899174,0.00445863838928247,"Antxr1/Cd274/Hrh2/Atp6v0a1/Cct2/Casp1/Rab43/Cct5/Cct4/Antxr2/Bnip3/Crtc2",12
"BP","GO:0009108","coenzyme biosynthetic process","38/2780","194/23210",0.00148567042988867,0.00727629904871324,0.00446653797416272,"Acsl1/Nupr1/Gch1/Tpk1/Myc/Mocs2/Coq8a/Mthfd1/Pank3/Gsto1/Mat2a/Ier3/Qdpr/Atic/Idh2/Aldoc/Khk/Pdk3/Gart/Slc2a6/Pdss1/Hif1a/Pank1/Stat3/Hk2/Nmnat3/Adpgk/Psen1/Acat1/Myog/Mocs1/Pdk1/Pdxk/Prkag2/Sirt6/Pfkp/Nampt/Pdhx",38
"BP","GO:0030308","negative regulation of cell growth","38/2780","194/23210",0.00148567042988867,0.00727629904871324,0.00446653797416272,"Rgs2/Sesn1/Rtn4r/Mndal/Sh3bp4/Inhba/Ifrd1/Rbbp7/Pml/Pparg/Bcl6/Bcl2/Dcstamp/Ddx3x/Dcun1d3/Zc3h12d/Dab2/Sphk2/Mecp2/Smarca2/Enpp1/Cdkn2c/Ptprs/Acvrl1/Ulk1/Ip6k2/Mul1/Phb/Rtn4/Draxin/Gja1/Ulk2/Osgin2/Sema6b/Pak1/Sertad1/Dnajc2/Wnt11",38
"BP","GO:0001763","morphogenesis of a branching structure","45/2780","240/23210",0.00148662007213388,0.00727629904871324,0.00446653797416272,"Mmp14/Socs3/Met/Il6/Tdgf1/Kdr/Myc/Hgf/Fgfr1/Hhex/Tgm2/Tmem67/Pml/Il10/Edn1/Il1b/Etv5/Bcl2/Ctsh/Kdm5b/Lrp5/Cd44/Tnf/Adm/Pdgfb/Mecp2/Csf1/Src/Dicer1/Notch1/Pgf/Rtn4/Fkbpl/Vegfa/Eya1/Grb2/Sirt6/Phb2/Timeless/Pak1/Lrp6/Btrc/Agtr1b/Tmtc3/Hoxa11",45
"BP","GO:0002295","T-helper cell lineage commitment","7/2780","16/23210",0.00149925638013053,0.00729702124484669,0.00447925824243626,"Batf/Il6/Slamf6/Stat3/Loxl3/Spn/Ly9",7
"BP","GO:0002467","germinal center formation","7/2780","16/23210",0.00149925638013053,0.00729702124484669,0.00447925824243626,"Tnfaip3/Mef2c/Bcl3/Nfkb2/Klhl6/Bcl6/Unc13d",7
"BP","GO:0002689","negative regulation of leukocyte chemotaxis","7/2780","16/23210",0.00149925638013053,0.00729702124484669,0.00447925824243626,"Ccl12/Gpr18/C5ar2/Stap1/Padi2/Slamf8/Dusp1",7
"BP","GO:0002830","positive regulation of type 2 immune response","7/2780","16/23210",0.00149925638013053,0.00729702124484669,0.00447925824243626,"Il6/Rsad2/Il4ra/Clcf1/Il18/Nod2/Tnfsf4",7
"BP","GO:0034134","toll-like receptor 2 signaling pathway","7/2780","16/23210",0.00149925638013053,0.00729702124484669,0.00447925824243626,"Acod1/Tlr1/Nod2/Hmgb1/Pik3ap1/Tnip2/Lyn",7
"BP","GO:0097329","response to antimetabolite","7/2780","16/23210",0.00149925638013053,0.00729702124484669,0.00447925824243626,"Rad51/Atrx/Cdk6/Fmr1/Blm/Timeless/Ddx11",7
